author_first,voice_first,L_first,R_first,author_second,voice_second,L_second,R_second,result,validation
45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
5530eca14fa91aad9f8fddec664bb3d7,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62022d928381a85cee839948/ru.44dcd206-7dec-40ab-b3ed-bce3ec2dfa29.wav,1414656,1574656,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
5530eca14fa91aad9f8fddec664bb3d7,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62022d928381a85cee839948/ru.44dcd206-7dec-40ab-b3ed-bce3ec2dfa29.wav,1414656,1574656,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
5530eca14fa91aad9f8fddec664bb3d7,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62022d928381a85cee839948/ru.44dcd206-7dec-40ab-b3ed-bce3ec2dfa29.wav,1414656,1574656,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
5530eca14fa91aad9f8fddec664bb3d7,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62022d928381a85cee839948/ru.44dcd206-7dec-40ab-b3ed-bce3ec2dfa29.wav,1414656,1574656,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
5530eca14fa91aad9f8fddec664bb3d7,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62022d928381a85cee839948/ru.44dcd206-7dec-40ab-b3ed-bce3ec2dfa29.wav,1414656,1574656,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
e237e533a6ca7f8449e48d07136b19ea,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6c4b850d7f3029098c704/ru.97956acf-125b-444e-a4eb-d586b53e7fc0.mp3,637379,797379,5fcb36b9770f8935486ef0641ed1f2a0,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f956488df3513e4ab27826/ru.d69527f6-a5b8-49d8-989e-1eee313978a4.wav,566843,726843,1,False
e237e533a6ca7f8449e48d07136b19ea,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6c4b850d7f3029098c704/ru.97956acf-125b-444e-a4eb-d586b53e7fc0.mp3,637379,797379,be1d5a2a35400cf4b7fd684577b0175e,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--6202abe0f263cf16970f88ff/ru.5fe7c436-eeae-4d14-a197-565f381f3cda.wav,1215940,1375940,1,False
e237e533a6ca7f8449e48d07136b19ea,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6c4b850d7f3029098c704/ru.97956acf-125b-444e-a4eb-d586b53e7fc0.mp3,637379,797379,44617ee2c5d73df66092a16d5f31cc01,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7baf6a3b52d0bdd0ac079/ru.1cdffbd7-9192-4ca1-b03e-7a7865948a34.wav,1267671,1427671,1,False
e237e533a6ca7f8449e48d07136b19ea,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6c4b850d7f3029098c704/ru.97956acf-125b-444e-a4eb-d586b53e7fc0.mp3,637379,797379,7e553d5d1761cc421ed1ed14986867de,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62024f06328b750b6da76749/ru.14dde2c4-2ca9-482f-a245-38908dbe1df4.m4a,647058,807058,1,False
e237e533a6ca7f8449e48d07136b19ea,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6c4b850d7f3029098c704/ru.97956acf-125b-444e-a4eb-d586b53e7fc0.mp3,637379,797379,287e1d3017044a26477c01a3d57c4639,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f7b2149c640246305f9b47/ru.ff5dcca9-c6c1-4e4c-900c-41e5dc01127b.wav,233598,393598,1,False
b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,0,False
a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,0,False
a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,0,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,0,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,0,False
2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,0,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,0,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,0,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,0,False
fcb98dc822d8729488efb43fdf512b9a,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--61fee64464b3112aeae8b660/ru.44e72e91-f4b2-4af3-a3b7-55e8e3da86c0.m4a,814570,974570,2c4709853f9013505b4503c11ae49128,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--62076c39994a881ac1134315/ru.843cee8c-3921-4ebf-9494-a4f03c72215f.wav,280629,440629,0,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,45149d0601965b1ecd8ed80e6871e613,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620453a9724cc44fe8b3ef99/ru.092e48ba-6e0a-4703-914d-138df56ada85.wav,304474,464474,0,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,b0851b00334ffe067a830c88a407c45b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f6d2b431b218543e92e43f/ru.f5fc4fe5-bf80-489d-b6b8-92e42c1a4d2f.wav,562185,722185,0,False
c30282880c4234997b8e7cf614a1956f,pool_31546717_14-02-2022_13-22-52/assignment_0001e15d5d--620490db44bb3b7e081e6299/ru.0822de99-21ac-4606-b09b-c051b22da025.wav,1570363,1730363,a1675a62e46e28e0fed5549f880c199b,pool_31406360_14-02-2022_13-22-20/assignment_0001df3918--61f90d5128ec07265dce9e07/ru.d26cd3fa-d035-49cb-a4de-a53b24a4a516.wav,1316788,1476788,0,False
